srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system1rank,system2rank
NCM,NCM,150,-1,150,A8TIL9U6YHG5,-1,50,-1,5,2,1
NCM,NCM,150,-1,150,A2IOIYS5OKAE6E,-1,50,-1,5,1,2
NCM,NCM,150,-1,150,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,151,-1,151,A372HAPHG8TWPK,-1,50,-1,5,1,2
NCM,NCM,151,-1,151,A35CL66BEUSJ5Z,-1,50,-1,5,1,1
NCM,NCM,151,-1,151,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,152,-1,152,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,152,-1,152,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,152,-1,152,A2XVL0RNQMWI17,-1,50,-1,5,1,2
NCM,NCM,153,-1,153,A8TIL9U6YHG5,-1,50,-1,5,1,2
NCM,NCM,153,-1,153,A2L9QL5S7KUL6V,-1,50,-1,5,2,1
NCM,NCM,153,-1,153,A35CL66BEUSJ5Z,-1,50,-1,5,1,1
NCM,NCM,154,-1,154,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,154,-1,154,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,154,-1,154,A1QQNQN745J3M9,-1,50,-1,5,1,1
NCM,NCM,155,-1,155,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,155,-1,155,A1TIO97G4K0ZFF,-1,50,-1,5,1,1
NCM,NCM,155,-1,155,A372HAPHG8TWPK,-1,50,-1,5,1,1
NCM,NCM,156,-1,156,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,156,-1,156,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,156,-1,156,A1TIO97G4K0ZFF,-1,50,-1,5,2,1
NCM,NCM,157,-1,157,A28HB7240OFGEW,-1,50,-1,5,1,2
NCM,NCM,157,-1,157,A3D9Y160GRSMGR,-1,50,-1,5,1,1
NCM,NCM,157,-1,157,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,158,-1,158,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,158,-1,158,A2IOIYS5OKAE6E,-1,50,-1,5,1,2
NCM,NCM,158,-1,158,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,159,-1,159,A1TIO97G4K0ZFF,-1,50,-1,5,1,1
NCM,NCM,159,-1,159,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,159,-1,159,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,160,-1,160,A8TIL9U6YHG5,-1,50,-1,5,1,2
NCM,NCM,160,-1,160,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,160,-1,160,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,161,-1,161,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,161,-1,161,AWJ0LF6A0LXJN,-1,50,-1,5,1,2
NCM,NCM,161,-1,161,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,162,-1,162,A2IOIYS5OKAE6E,-1,50,-1,5,1,2
NCM,NCM,162,-1,162,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,162,-1,162,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,163,-1,163,A8TIL9U6YHG5,-1,50,-1,5,1,2
NCM,NCM,163,-1,163,A2L9QL5S7KUL6V,-1,50,-1,5,1,2
NCM,NCM,163,-1,163,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,164,-1,164,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,164,-1,164,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,164,-1,164,A2L9QL5S7KUL6V,-1,50,-1,5,1,2
NCM,NCM,165,-1,165,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,165,-1,165,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,165,-1,165,A1QQNQN745J3M9,-1,50,-1,5,1,2
NCM,NCM,166,-1,166,ABOTCHFUUZ847,-1,50,-1,5,1,2
NCM,NCM,166,-1,166,A35CL66BEUSJ5Z,-1,50,-1,5,1,1
NCM,NCM,166,-1,166,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,167,-1,167,A3D9Y160GRSMGR,-1,50,-1,5,2,1
NCM,NCM,167,-1,167,A3D9Y160GRSMGR,-1,50,-1,5,2,1
NCM,NCM,167,-1,167,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,168,-1,168,A372HAPHG8TWPK,-1,50,-1,5,2,1
NCM,NCM,168,-1,168,A1QQNQN745J3M9,-1,50,-1,5,1,2
NCM,NCM,168,-1,168,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,169,-1,169,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,169,-1,169,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,169,-1,169,A372HAPHG8TWPK,-1,50,-1,5,1,1
NCM,NCM,170,-1,170,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,170,-1,170,A372HAPHG8TWPK,-1,50,-1,5,1,2
NCM,NCM,170,-1,170,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,171,-1,171,A372HAPHG8TWPK,-1,50,-1,5,1,2
NCM,NCM,171,-1,171,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,171,-1,171,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,172,-1,172,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,172,-1,172,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,172,-1,172,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,173,-1,173,A2IOIYS5OKAE6E,-1,50,-1,5,1,1
NCM,NCM,173,-1,173,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,173,-1,173,AWJ0LF6A0LXJN,-1,50,-1,5,2,1
NCM,NCM,174,-1,174,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,174,-1,174,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,174,-1,174,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,175,-1,175,AWJ0LF6A0LXJN,-1,50,-1,5,2,1
NCM,NCM,175,-1,175,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,175,-1,175,A372HAPHG8TWPK,-1,50,-1,5,1,2
NCM,NCM,176,-1,176,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,176,-1,176,A2L9QL5S7KUL6V,-1,50,-1,5,1,2
NCM,NCM,176,-1,176,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,177,-1,177,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,177,-1,177,A1TIO97G4K0ZFF,-1,50,-1,5,1,1
NCM,NCM,177,-1,177,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,178,-1,178,ABOTCHFUUZ847,-1,50,-1,5,1,2
NCM,NCM,178,-1,178,A1TIO97G4K0ZFF,-1,50,-1,5,1,2
NCM,NCM,178,-1,178,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,179,-1,179,A35CL66BEUSJ5Z,-1,50,-1,5,1,1
NCM,NCM,179,-1,179,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,179,-1,179,A3LUETNYKSGBFY,-1,50,-1,5,1,2
NCM,NCM,180,-1,180,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,180,-1,180,A2IOIYS5OKAE6E,-1,50,-1,5,1,2
NCM,NCM,180,-1,180,A2L9QL5S7KUL6V,-1,50,-1,5,1,2
NCM,NCM,181,-1,181,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,181,-1,181,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,181,-1,181,A372HAPHG8TWPK,-1,50,-1,5,1,1
NCM,NCM,182,-1,182,A372HAPHG8TWPK,-1,50,-1,5,2,1
NCM,NCM,182,-1,182,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,182,-1,182,A3LUETNYKSGBFY,-1,50,-1,5,1,1
NCM,NCM,183,-1,183,A3D9Y160GRSMGR,-1,50,-1,5,2,1
NCM,NCM,183,-1,183,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,183,-1,183,A2XVL0RNQMWI17,-1,50,-1,5,1,2
NCM,NCM,184,-1,184,AWJ0LF6A0LXJN,-1,50,-1,5,2,1
NCM,NCM,184,-1,184,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,184,-1,184,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,185,-1,185,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,185,-1,185,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,185,-1,185,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,186,-1,186,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,186,-1,186,AWJ0LF6A0LXJN,-1,50,-1,5,1,2
NCM,NCM,186,-1,186,AWJ0LF6A0LXJN,-1,50,-1,5,2,1
NCM,NCM,187,-1,187,AWJ0LF6A0LXJN,-1,50,-1,5,2,1
NCM,NCM,187,-1,187,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,187,-1,187,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,188,-1,188,ABOTCHFUUZ847,-1,50,-1,5,1,2
NCM,NCM,188,-1,188,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,188,-1,188,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,189,-1,189,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,189,-1,189,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,189,-1,189,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,190,-1,190,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,190,-1,190,AWJ0LF6A0LXJN,-1,50,-1,5,1,2
NCM,NCM,190,-1,190,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,191,-1,191,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,191,-1,191,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,191,-1,191,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,192,-1,192,A28HB7240OFGEW,-1,50,-1,5,2,1
NCM,NCM,192,-1,192,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,192,-1,192,A372HAPHG8TWPK,-1,50,-1,5,1,1
NCM,NCM,193,-1,193,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,193,-1,193,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,193,-1,193,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,194,-1,194,A372HAPHG8TWPK,-1,50,-1,5,1,2
NCM,NCM,194,-1,194,A2IOIYS5OKAE6E,-1,50,-1,5,2,1
NCM,NCM,194,-1,194,A372HAPHG8TWPK,-1,50,-1,5,2,1
NCM,NCM,195,-1,195,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,195,-1,195,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,195,-1,195,A35CL66BEUSJ5Z,-1,50,-1,5,2,1
NCM,NCM,196,-1,196,A3Q8PAJ57YXFOV,-1,50,-1,5,1,2
NCM,NCM,196,-1,196,A3Q8PAJ57YXFOV,-1,50,-1,5,2,1
NCM,NCM,196,-1,196,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,197,-1,197,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,197,-1,197,A372HAPHG8TWPK,-1,50,-1,5,1,1
NCM,NCM,197,-1,197,A3D9Y160GRSMGR,-1,50,-1,5,2,1
NCM,NCM,198,-1,198,A2IOIYS5OKAE6E,-1,50,-1,5,1,2
NCM,NCM,198,-1,198,A3Q8PAJ57YXFOV,-1,50,-1,5,1,1
NCM,NCM,198,-1,198,A372HAPHG8TWPK,-1,50,-1,5,2,1
NCM,NCM,199,-1,199,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,199,-1,199,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,199,-1,199,A3LUETNYKSGBFY,-1,50,-1,5,1,2
NCM,NCM,200,-1,200,A1TIO97G4K0ZFF,-1,50,-1,5,1,2
NCM,NCM,200,-1,200,A3D9Y160GRSMGR,-1,50,-1,5,1,2
NCM,NCM,200,-1,200,A35CL66BEUSJ5Z,-1,50,-1,5,1,2
NCM,NCM,1,-1,1,A2DDPSXH2X96RF,-1,50,-1,36,1,1
NCM,NCM,1,-1,1,A297WCJYDD9QBQ,-1,50,-1,36,1,1
NCM,NCM,1,-1,1,AHIZWFXU4SH4K,-1,50,-1,36,1,1
NCM,NCM,2,-1,2,A1GS6M0AJLMHJU,-1,50,-1,36,1,1
NCM,NCM,2,-1,2,AWN1PEZWRQSQ9,-1,50,-1,36,1,1
NCM,NCM,2,-1,2,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,3,-1,3,AJVV5U24P3V3O,-1,50,-1,36,1,2
NCM,NCM,3,-1,3,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,3,-1,3,A5T97DI4BI1VW,-1,50,-1,36,1,2
NCM,NCM,4,-1,4,A1GS6M0AJLMHJU,-1,50,-1,36,1,1
NCM,NCM,4,-1,4,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,4,-1,4,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,5,-1,5,A1XM0SQUNC4EFH,-1,50,-1,36,1,1
NCM,NCM,5,-1,5,A2BQCET5SRUWML,-1,50,-1,36,2,1
NCM,NCM,5,-1,5,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,6,-1,6,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,6,-1,6,A2BQCET5SRUWML,-1,50,-1,36,2,1
NCM,NCM,6,-1,6,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,7,-1,7,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,7,-1,7,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,7,-1,7,A1KQ1QD0WZT8VB,-1,50,-1,36,2,1
NCM,NCM,8,-1,8,A2L9QL5S7KUL6V,-1,50,-1,36,1,1
NCM,NCM,8,-1,8,A2DDPSXH2X96RF,-1,50,-1,36,1,1
NCM,NCM,8,-1,8,A28QUR0QYD2WI7,-1,50,-1,36,1,1
NCM,NCM,9,-1,9,A2L9QL5S7KUL6V,-1,50,-1,36,1,2
NCM,NCM,9,-1,9,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,9,-1,9,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,10,-1,10,A2L9QL5S7KUL6V,-1,50,-1,36,1,2
NCM,NCM,10,-1,10,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,10,-1,10,A2UHK8HUXXMSVM,-1,50,-1,36,1,2
NCM,NCM,11,-1,11,A319HPP13ZAEMG,-1,50,-1,36,1,2
NCM,NCM,11,-1,11,A4D99Y82KOLC8,-1,50,-1,36,1,2
NCM,NCM,11,-1,11,A23K0YTNUJ0GKR,-1,50,-1,36,1,2
NCM,NCM,12,-1,12,A1QQNQN745J3M9,-1,50,-1,36,1,2
NCM,NCM,12,-1,12,A2BQCET5SRUWML,-1,50,-1,36,1,1
NCM,NCM,12,-1,12,AJVV5U24P3V3O,-1,50,-1,36,2,1
NCM,NCM,13,-1,13,A3FLBC6LC5GJ3W,-1,50,-1,36,1,2
NCM,NCM,13,-1,13,AWN1PEZWRQSQ9,-1,50,-1,36,1,1
NCM,NCM,13,-1,13,A2UHK8HUXXMSVM,-1,50,-1,36,1,2
NCM,NCM,14,-1,14,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,14,-1,14,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,14,-1,14,A2BQCET5SRUWML,-1,50,-1,36,1,1
NCM,NCM,15,-1,15,A3FLBC6LC5GJ3W,-1,50,-1,36,1,2
NCM,NCM,15,-1,15,AIBX0FFXVGV3G,-1,50,-1,36,1,2
NCM,NCM,15,-1,15,A1KQ1QD0WZT8VB,-1,50,-1,36,2,1
NCM,NCM,16,-1,16,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,16,-1,16,A2UGP2H2Q1GD8L,-1,50,-1,36,1,2
NCM,NCM,16,-1,16,A1KQ1QD0WZT8VB,-1,50,-1,36,1,2
NCM,NCM,17,-1,17,A1QQNQN745J3M9,-1,50,-1,36,1,1
NCM,NCM,17,-1,17,AIBX0FFXVGV3G,-1,50,-1,36,2,1
NCM,NCM,17,-1,17,A4D99Y82KOLC8,-1,50,-1,36,1,1
NCM,NCM,18,-1,18,A1GS6M0AJLMHJU,-1,50,-1,36,1,1
NCM,NCM,18,-1,18,A2FT02WD8F761E,-1,50,-1,36,2,1
NCM,NCM,18,-1,18,A1NUV5NTYZBWRY,-1,50,-1,36,1,1
NCM,NCM,19,-1,19,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,19,-1,19,A2UGP2H2Q1GD8L,-1,50,-1,36,1,1
NCM,NCM,19,-1,19,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,20,-1,20,AJVV5U24P3V3O,-1,50,-1,36,2,1
NCM,NCM,20,-1,20,A4D99Y82KOLC8,-1,50,-1,36,2,1
NCM,NCM,20,-1,20,AHIZWFXU4SH4K,-1,50,-1,36,2,1
NCM,NCM,21,-1,21,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,21,-1,21,A297WCJYDD9QBQ,-1,50,-1,36,1,1
NCM,NCM,21,-1,21,A1NUV5NTYZBWRY,-1,50,-1,36,1,1
NCM,NCM,22,-1,22,A1XM0SQUNC4EFH,-1,50,-1,36,1,1
NCM,NCM,22,-1,22,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,22,-1,22,A1NUV5NTYZBWRY,-1,50,-1,36,1,2
NCM,NCM,23,-1,23,A372HAPHG8TWPK,-1,50,-1,36,1,2
NCM,NCM,23,-1,23,A4D99Y82KOLC8,-1,50,-1,36,2,1
NCM,NCM,23,-1,23,A1QQNQN745J3M9,-1,50,-1,36,2,1
NCM,NCM,24,-1,24,A319HPP13ZAEMG,-1,50,-1,36,1,1
NCM,NCM,24,-1,24,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,24,-1,24,A4D99Y82KOLC8,-1,50,-1,36,1,2
NCM,NCM,25,-1,25,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,25,-1,25,A297WCJYDD9QBQ,-1,50,-1,36,1,2
NCM,NCM,25,-1,25,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,26,-1,26,AJVV5U24P3V3O,-1,50,-1,36,1,1
NCM,NCM,26,-1,26,AWN1PEZWRQSQ9,-1,50,-1,36,1,1
NCM,NCM,26,-1,26,A28QUR0QYD2WI7,-1,50,-1,36,1,1
NCM,NCM,27,-1,27,A3Q8PAJ57YXFOV,-1,50,-1,36,1,1
NCM,NCM,27,-1,27,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,27,-1,27,A1NUV5NTYZBWRY,-1,50,-1,36,1,2
NCM,NCM,28,-1,28,A4D99Y82KOLC8,-1,50,-1,36,1,2
NCM,NCM,28,-1,28,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,28,-1,28,A23K0YTNUJ0GKR,-1,50,-1,36,1,1
NCM,NCM,29,-1,29,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,29,-1,29,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,29,-1,29,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,30,-1,30,A319HPP13ZAEMG,-1,50,-1,36,1,2
NCM,NCM,30,-1,30,AEDANPWFSD3KB,-1,50,-1,36,1,1
NCM,NCM,30,-1,30,A1QQNQN745J3M9,-1,50,-1,36,1,2
NCM,NCM,31,-1,31,A319HPP13ZAEMG,-1,50,-1,36,1,1
NCM,NCM,31,-1,31,A297WCJYDD9QBQ,-1,50,-1,36,2,1
NCM,NCM,31,-1,31,AHIZWFXU4SH4K,-1,50,-1,36,2,1
NCM,NCM,32,-1,32,A1XM0SQUNC4EFH,-1,50,-1,36,1,2
NCM,NCM,32,-1,32,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,32,-1,32,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,33,-1,33,A2L9QL5S7KUL6V,-1,50,-1,36,1,2
NCM,NCM,33,-1,33,AWN1PEZWRQSQ9,-1,50,-1,36,2,1
NCM,NCM,33,-1,33,A1QQNQN745J3M9,-1,50,-1,36,2,1
NCM,NCM,34,-1,34,A2L9QL5S7KUL6V,-1,50,-1,36,1,2
NCM,NCM,34,-1,34,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,34,-1,34,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,35,-1,35,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,35,-1,35,A297WCJYDD9QBQ,-1,50,-1,36,1,2
NCM,NCM,35,-1,35,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,36,-1,36,A1GS6M0AJLMHJU,-1,50,-1,36,1,1
NCM,NCM,36,-1,36,AEDANPWFSD3KB,-1,50,-1,36,2,1
NCM,NCM,36,-1,36,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,37,-1,37,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,37,-1,37,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,37,-1,37,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,38,-1,38,A2DDPSXH2X96RF,-1,50,-1,36,1,2
NCM,NCM,38,-1,38,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,38,-1,38,A2UHK8HUXXMSVM,-1,50,-1,36,1,2
NCM,NCM,39,-1,39,A1XM0SQUNC4EFH,-1,50,-1,36,1,2
NCM,NCM,39,-1,39,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,39,-1,39,A5T97DI4BI1VW,-1,50,-1,36,1,2
NCM,NCM,40,-1,40,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,40,-1,40,AEDANPWFSD3KB,-1,50,-1,36,1,2
NCM,NCM,40,-1,40,A1QQNQN745J3M9,-1,50,-1,36,1,2
NCM,NCM,41,-1,41,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,41,-1,41,A2BQCET5SRUWML,-1,50,-1,36,1,1
NCM,NCM,41,-1,41,A5T97DI4BI1VW,-1,50,-1,36,1,1
NCM,NCM,42,-1,42,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,42,-1,42,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,42,-1,42,A23K0YTNUJ0GKR,-1,50,-1,36,1,2
NCM,NCM,44,-1,44,A1XM0SQUNC4EFH,-1,50,-1,36,1,2
NCM,NCM,44,-1,44,A2FT02WD8F761E,-1,50,-1,36,1,2
NCM,NCM,44,-1,44,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,45,-1,45,A319HPP13ZAEMG,-1,50,-1,36,1,1
NCM,NCM,45,-1,45,AWN1PEZWRQSQ9,-1,50,-1,36,1,1
NCM,NCM,45,-1,45,A5T97DI4BI1VW,-1,50,-1,36,1,1
NCM,NCM,46,-1,46,A1QQNQN745J3M9,-1,50,-1,36,1,1
NCM,NCM,46,-1,46,A297WCJYDD9QBQ,-1,50,-1,36,1,2
NCM,NCM,46,-1,46,A372HAPHG8TWPK,-1,50,-1,36,1,1
NCM,NCM,47,-1,47,A1QQNQN745J3M9,-1,50,-1,36,2,1
NCM,NCM,47,-1,47,A2FT02WD8F761E,-1,50,-1,36,1,1
NCM,NCM,47,-1,47,A23K0YTNUJ0GKR,-1,50,-1,36,1,1
NCM,NCM,48,-1,48,AHIZWFXU4SH4K,-1,50,-1,36,2,1
NCM,NCM,48,-1,48,A2DDPSXH2X96RF,-1,50,-1,36,2,1
NCM,NCM,48,-1,48,A5T97DI4BI1VW,-1,50,-1,36,1,2
NCM,NCM,49,-1,49,A2L9QL5S7KUL6V,-1,50,-1,36,1,2
NCM,NCM,49,-1,49,A2FT02WD8F761E,-1,50,-1,36,1,1
NCM,NCM,49,-1,49,A5T97DI4BI1VW,-1,50,-1,36,1,2
NCM,NCM,50,-1,50,A3FLBC6LC5GJ3W,-1,50,-1,36,1,2
NCM,NCM,50,-1,50,A297WCJYDD9QBQ,-1,50,-1,36,1,2
NCM,NCM,50,-1,50,A1NUV5NTYZBWRY,-1,50,-1,36,1,2
NCM,NCM,51,-1,51,A2DDPSXH2X96RF,-1,50,-1,36,1,2
NCM,NCM,51,-1,51,AWN1PEZWRQSQ9,-1,50,-1,36,1,2
NCM,NCM,51,-1,51,A3Q8PAJ57YXFOV,-1,50,-1,36,2,1
NCM,NCM,52,-1,52,A1XM0SQUNC4EFH,-1,50,-1,36,1,2
NCM,NCM,52,-1,52,A297WCJYDD9QBQ,-1,50,-1,36,1,1
NCM,NCM,52,-1,52,AJVV5U24P3V3O,-1,50,-1,36,1,2
NCM,NCM,53,-1,53,A4D99Y82KOLC8,-1,50,-1,36,2,1
NCM,NCM,53,-1,53,A2FT02WD8F761E,-1,50,-1,36,1,2
NCM,NCM,53,-1,53,A2UHK8HUXXMSVM,-1,50,-1,36,1,2
NCM,NCM,54,-1,54,A372HAPHG8TWPK,-1,50,-1,36,2,1
NCM,NCM,54,-1,54,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,54,-1,54,AJVV5U24P3V3O,-1,50,-1,36,2,1
NCM,NCM,55,-1,55,A3FLBC6LC5GJ3W,-1,50,-1,36,1,2
NCM,NCM,55,-1,55,A2DDPSXH2X96RF,-1,50,-1,36,1,2
NCM,NCM,55,-1,55,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
NCM,NCM,56,-1,56,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,56,-1,56,A2DDPSXH2X96RF,-1,50,-1,36,1,1
NCM,NCM,56,-1,56,A2BQCET5SRUWML,-1,50,-1,36,1,1
NCM,NCM,57,-1,57,AHIZWFXU4SH4K,-1,50,-1,36,1,2
NCM,NCM,57,-1,57,A3Q8PAJ57YXFOV,-1,50,-1,36,1,2
